Time (Sec);S6;S30;S39;S55;S52;S64;S63;S62;S1;S71;S41;S46;S70;S3;S4;S69;S60;S67;S66;S61;S68;S44;
0.10138399999999999;9.830291200000019;9.830291200000019;9.830291200000019;9.830291200000019;9.830291200000019;9.830291200000019;9.830291200000019;9.830291200000019;19160.0;9.830291200000019;9.830291200000019;9.830291200000019;9.830291200000019;9.830291200000019;9.830291200000019;9.830291200000019;9.830291200000019;9.830291200000019;9.830291200000019;9.830291200000019;9.830291200000019;9.830291200000019;
0.111384;9.83019120000002;9.83019120000002;9.83019120000002;9.83019120000002;9.83019120000002;9.83019120000002;9.83019120000002;9.83019120000002;19160.0;9.83019120000002;9.83019120000002;9.83019120000002;9.83019120000002;9.83019120000002;9.83019120000002;9.83019120000002;9.83019120000002;9.83019120000002;9.83019120000002;9.83019120000002;9.83019120000002;9.83019120000002;
0.12138399999999999;9.83009120000002;9.83009120000002;9.83009120000002;9.83009120000002;9.83009120000002;9.83009120000002;9.83009120000002;9.83009120000002;19160.0;9.83009120000002;9.83009120000002;9.83009120000002;9.83009120000002;9.83009120000002;9.83009120000002;9.83009120000002;9.83009120000002;9.83009120000002;9.83009120000002;9.83009120000002;9.83009120000002;9.83009120000002;
0.131384;9.82999120000002;9.82999120000002;9.82999120000002;9.82999120000002;9.82999120000002;9.82999120000002;9.82999120000002;9.82999120000002;19160.0;9.82999120000002;9.82999120000002;9.82999120000002;9.82999120000002;9.82999120000002;9.82999120000002;9.82999120000002;9.82999120000002;9.82999120000002;9.82999120000002;9.82999120000002;9.82999120000002;9.82999120000002;
0.141384;9.82989120000002;9.82989120000002;9.82989120000002;9.82989120000002;9.82989120000002;9.82989120000002;9.82989120000002;9.82989120000002;19160.0;9.82989120000002;9.82989120000002;9.82989120000002;9.82989120000002;9.82989120000002;9.82989120000002;9.82989120000002;9.82989120000002;9.82989120000002;9.82989120000002;9.82989120000002;9.82989120000002;9.82989120000002;
0.15138400000000002;9.82979120000002;9.82979120000002;9.82979120000002;9.82979120000002;9.82979120000002;9.82979120000002;9.82979120000002;9.82979120000002;19160.0;9.82979120000002;9.82979120000002;9.82979120000002;9.82979120000002;9.82979120000002;9.82979120000002;9.82979120000002;9.82979120000002;9.82979120000002;9.82979120000002;9.82979120000002;9.82979120000002;9.82979120000002;
0.16138400000000003;9.82969120000002;9.82969120000002;9.82969120000002;9.82969120000002;9.82969120000002;9.82969120000002;9.82969120000002;9.82969120000002;19160.0;9.82969120000002;9.82969120000002;9.82969120000002;9.82969120000002;9.82969120000002;9.82969120000002;9.82969120000002;9.82969120000002;9.82969120000002;9.82969120000002;9.82969120000002;9.82969120000002;9.82969120000002;
0.17138400000000004;9.82959120000002;9.82959120000002;9.82959120000002;9.82959120000002;9.82959120000002;9.82959120000002;9.82959120000002;9.82959120000002;19160.0;9.82959120000002;9.82959120000002;9.82959120000002;9.82959120000002;9.82959120000002;9.82959120000002;9.82959120000002;9.82959120000002;9.82959120000002;9.82959120000002;9.82959120000002;9.82959120000002;9.82959120000002;
0.18138400000000005;9.829491200000021;9.829491200000021;9.829491200000021;9.829491200000021;9.829491200000021;9.829491200000021;9.829491200000021;9.829491200000021;19160.0;9.829491200000021;9.829491200000021;9.829491200000021;9.829491200000021;9.829491200000021;9.829491200000021;9.829491200000021;9.829491200000021;9.829491200000021;9.829491200000021;9.829491200000021;9.829491200000021;9.829491200000021;
0.19138400000000005;9.829391200000021;9.829391200000021;9.829391200000021;9.829391200000021;9.829391200000021;9.829391200000021;9.829391200000021;9.829391200000021;19160.0;9.829391200000021;9.829391200000021;9.829391200000021;9.829391200000021;9.829391200000021;9.829391200000021;9.829391200000021;9.829391200000021;9.829391200000021;9.829391200000021;9.829391200000021;9.829391200000021;9.829391200000021;
0.20138400000000006;9.829291200000021;9.829291200000021;9.829291200000021;9.829291200000021;9.829291200000021;9.829291200000021;9.829291200000021;9.829291200000021;19160.0;9.829291200000021;9.829291200000021;9.829291200000021;9.829291200000021;9.829291200000021;9.829291200000021;9.829291200000021;9.829291200000021;9.829291200000021;9.829291200000021;9.829291200000021;9.829291200000021;9.829291200000021;
0.21138400000000004;9.829191200000022;9.829191200000022;9.829191200000022;9.829191200000022;9.829191200000022;9.829191200000022;9.829191200000022;9.829191200000022;19160.0;9.829191200000022;9.829191200000022;9.829191200000022;9.829191200000022;9.829191200000022;9.829191200000022;9.829191200000022;9.829191200000022;9.829191200000022;9.829191200000022;9.829191200000022;9.829191200000022;9.829191200000022;
0.22138400000000005;9.829091200000022;9.829091200000022;9.829091200000022;9.829091200000022;9.829091200000022;9.829091200000022;9.829091200000022;9.829091200000022;19160.0;9.829091200000022;9.829091200000022;9.829091200000022;9.829091200000022;9.829091200000022;9.829091200000022;9.829091200000022;9.829091200000022;9.829091200000022;9.829091200000022;9.829091200000022;9.829091200000022;9.829091200000022;
0.23138400000000006;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;19160.0;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;
0.3033333333333334;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;19160.0;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;
0.33138400000000007;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;19160.0;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;9.828991200000022;
0.3413840000000001;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;19160.0;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;
0.40333333333333343;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;19160.0;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;
0.4413840000000001;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;19160.0;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;9.828891200000022;
0.4513840000000001;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;19160.0;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;
0.5033333333333334;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;19160.0;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;
0.5513840000000001;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;19160.0;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;9.828791200000023;
0.5613840000000001;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;19160.0;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;
0.6033333333333335;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;19160.0;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;
0.6613840000000002;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;19160.0;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;9.828691200000023;
0.6713840000000002;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;19160.0;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;
0.7033333333333336;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;19160.0;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;
0.7713840000000003;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;19160.0;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;9.828591200000023;
0.7813840000000003;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;19160.0;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;
0.8033333333333337;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;19160.0;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;
0.8813840000000004;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;19160.0;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;9.828491200000023;
0.8913840000000004;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;19160.0;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;
0.9033333333333338;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;19160.0;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;
0.9913840000000004;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;19160.0;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;9.828391200000024;
1.0013840000000003;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;19160.0;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;
1.0033333333333336;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;19160.0;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;
1.1013840000000004;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;19160.0;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;
1.1033333333333337;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;19160.0;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;9.828291200000024;
1.1113840000000004;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;19160.0;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;
1.2033333333333338;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;19160.0;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;
1.2113840000000005;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;19160.0;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;9.828191200000024;
1.2213840000000005;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;19160.0;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;
1.303333333333334;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;19160.0;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;
1.3213840000000006;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;19160.0;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;9.828091200000024;
1.3313840000000006;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;19160.0;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;
1.403333333333334;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;19160.0;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;
1.4313840000000007;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;19160.0;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;9.827991200000024;
1.4413840000000007;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;19160.0;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;
1.503333333333334;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;19160.0;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;
1.5413840000000008;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;19160.0;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;9.827891200000025;
1.5513840000000008;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;19160.0;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;
1.6033333333333342;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;19160.0;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;
1.6513840000000009;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;19160.0;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;9.827791200000025;
1.6613840000000009;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;19160.0;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;
1.7033333333333343;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;19160.0;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;
1.761384000000001;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;19160.0;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;9.827691200000025;
1.771384000000001;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;19160.0;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;
1.8033333333333343;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;19160.0;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;
1.871384000000001;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;19160.0;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;9.827591200000025;
1.881384000000001;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;19160.0;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;
1.9033333333333344;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;19160.0;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;
1.9813840000000011;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;19160.0;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;9.827491200000026;
1.9913840000000012;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;19160.0;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;
2.0033333333333347;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;19160.0;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;
2.0913840000000015;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;19160.0;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;9.827391200000026;
2.1013840000000013;9.827291200000026;9.827291200000026;9.827291200000026;9.827291200000026;9.827291200000026;9.827291200000026;9.827291200000026;9.827291200000026;19160.0;9.827291200000026;9.827291200000026;9.827291200000026;9.827291200000026;9.827291200000026;9.827291200000026;9.827291200000026;9.827291200000026;9.827291200000026;9.827291200000026;9.827291200000026;9.827291200000026;9.827291200000026;
